"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"United States","USA","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44140","43630","44980","45560","46820","47900","49010","49990","50790","51370","52770","52560","52690","53830","55010","56030","56770","57200","55060","52120","54360","53590","52420","54640","54830","55040","55160","54930","56190","55040","","",
"Uzbekistan","UZB","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","560","550","480","470","450","190","250","260","310","310","310","310","310","280","290","290","310","310","300","280","290","280","260","240","220","210","220","230","330","340","","",
"St. Vincent and the Grenadines","VCT","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","740","770","760","810","820","850","880","840","860","880","910","980","1050","950","960","1120","1170","1230","1290","1310","1300","1330","1420","1390","1360","1210","1060","990","870","780","","",
"British Virgin Islands","VGB","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","710","710","730","810","790","800","820","870","910","930","960","1000","1070","1120","1210","1240","1250","1320","1390","1500","1590","1600","1600","1630","1700","1840","1540","1610","1870","2130","","",
"Vanuatu","VUT","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","170380","171450","173220","174500","175970","180110","184530","186880","188850","190520","199600","201340","204950","211590","220010","226380","232690","239130","241080","239410","249840","255060","259580","265910","267900","270200","271910","276690","281290","282660","","",
"Samoa","WSM","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kosovo","XKX","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","110","120","100","100","100","100","100","110","120","110","120","120","130","140","150","140","140","150","200","170","160","140","200","200","80","70","70","70","90","","",
"South Africa","ZAF","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1900","1890","1910","2010","2070","2200","2210","2300","2350","2280","2250","2400","2440","2560","2710","2650","2670","2810","2970","2840","2930","2870","2950","3060","3060","3000","2970","3100","3070","3080","","",
"Zambia","ZMB","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","160","170","180","170","180","180","180","190","190","190","200","210","210","210","220","230","230","220","230","240","240","250","260","270","280","290","300","300","310","310","","",
"Zimbabwe","ZWE","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","350","340","370","360","350","350","350","350","360","400","370","380","370","360","360","370","380","380","370","380","390","420","440","450","450","460","460","460","490","480","","",
