,Country Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
92,Iraq,-2.050343513,-1.50118041,-1.643005252,-1.300999403,-1.282197595,-1.126172066,-1.104686856,-1.023455501,-0.991843641,-1.069501519,-1.076180577,-1.057192326,-1.144253254,-1.12793541,-1.015549541,-1.047243476,-1.004158139,-0.964400828,-1.007206082,-0.962966383
93,Iceland,1.472992182,1.555669427,1.628327966,1.568608046,1.445336819,1.431000233,1.425650001,1.415214062,1.445752382,1.410729647,1.442950368,1.439568877,1.357352972,1.376521587,1.356110215,1.379182339,1.377619147,1.30392909,1.385486007,1.374599338
94,Israel,0.589134455,0.644292593,0.66225034,0.646124363,0.774156392,0.740543842,0.723265171,0.570473194,0.583845377,0.653309524,0.644344866,0.649406195,0.727600992,0.744936585,0.786671698,0.697237492,0.621403992,0.66012001,0.65449369,0.682616651
95,Italy,1.038653016,0.985716999,1.177167773,1.057029247,1.064523578,1.111907482,1.032023787,1.034216046,0.962826371,0.911823928,0.916809261,0.954217374,0.999287128,1.03478992,1.03497839,0.990611255,0.953385234,0.906614542,1.058296442,1.095203519
96,Jamaica,0.597427487,0.519186258,0.3969042,0.418052882,0.620725513,0.637015939,0.579975128,0.577551782,0.462827682,0.479151219,0.486024708,0.543406129,0.5625934,0.608786047,0.681331456,0.691164255,0.584336817,0.614271343,0.628351092,0.62797612
97,Jordan,-0.796563566,-0.634042144,-0.549854577,-0.514288366,-0.717004716,-0.67678076,-0.737368822,-0.78457582,-0.799314976,-0.796205163,-0.734492719,-0.80675447,-0.753637075,-0.769376814,-0.711071432,-0.72097677,-0.723807156,-0.694556832,-0.747323871,-0.799156606
98,Japan,1.014470935,1.082603693,1.043494582,1.006276965,0.954123318,0.969946265,0.948859215,1.021053672,1.040705085,1.071133375,1.101295233,1.109647036,1.036113977,0.988072455,0.983630776,1.003701329,0.984483778,0.931311727,0.986826241,1.076934457
99,Kazakhstan,-1.072603345,-1.091705561,-1.128525496,-1.031668067,-1.189626336,-1.163579345,-1.092260361,-1.075599074,-1.132256269,-1.121369481,-1.176720738,-1.242598891,-1.18391645,-1.16378212,-1.205525756,-1.247144818,-1.211338758,-1.230172396,-1.183572769,-1.135544419
100,Kenya,-0.679399788,-0.257107317,-0.211594954,-0.244842008,-0.130346507,-0.249015316,-0.282543808,-0.331883878,-0.218933016,-0.269520193,-0.28780368,-0.212256938,-0.145544812,-0.146352023,-0.11429017,-0.200867787,-0.381333679,-0.313488513,-0.347236961,-0.366277069
101,Kyrgyz Republic,-1.015423298,-1.027841806,-1.016143322,-0.887550652,-0.759082139,-0.962735653,-1.091764808,-1.0198524,-0.934311152,-0.682987273,-0.611097157,-0.538261116,-0.462486237,-0.404150844,-0.41864112,-0.430864602,-0.357299477,-0.454176247,-0.589001894,-0.60546881
