,Country Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,平均值
112,"Iran, Islamic Rep.",12.80000019,11.41499997,10.30000019,11.81000042,11.52000046,10.77000046,10.63000011,12.10999966,13.68000031,12.48999977,12.27000046,10.60000038,10.68000031,11.17000008,12.61999989,12.22999954,12.18999958,10.73999977,9.68999958,11.56394743
99,Croatia,15.05000019,13.92000008,13.65999985,12.60000038,11.13000011,9.909999847,8.529999733,9.199999809,11.61999989,13.68000031,15.93000031,17.25,17.29000092,16.18000031,13.10000038,11.21000004,8.430000305,6.619999886,7.510000229,12.25368435
221,Slovak Republic,18.71999931,17.54999924,18.20999908,16.28000069,13.39000034,11.15999985,9.510000229,12.02000046,14.39000034,13.63000011,13.97000027,14.22999954,11.53999996,11.48999977,9.680000305,8.140000343,6.539999962,5.760000229,6.71999979,12.25947367
5,Albania,4.610000134,15,14.39999962,6.570000172,13.80000019,15.97000027,13.06000042,13.67000008,14.09000015,13.47999954,13.38000011,15.86999989,18.04999924,17.19000053,15.42000008,13.61999989,12.30000019,11.47000027,11.68999958,13.3494737
118,Jordan,15.30000019,14.5,12.52999973,14.80000019,14,13.10000038,12.69999981,12.89999962,12.5,12.89999962,12.19999981,12.60000038,11.89999962,13.07999992,15.27999973,18.12000084,18.26000023,16.79999924,19.20999908,14.35157886
243,Tunisia,14.55000019,14.51000023,14.22999954,12.86999989,12.51000023,12.35999966,12.43999958,13.28999996,13.05000019,18.32999992,17.62999916,15.93000031,14.26000023,15.15999985,15.56000042,15.32999992,15.46000004,15.13000011,15.46999931,14.63526309
82,Georgia,12.59000015,11.51000023,12.61999989,13.81000042,13.56999969,13.27999973,17.87000084,20.70999908,20.20000076,19.62999916,19.64999962,19.42000008,17.44000053,16.51000023,16.60000038,13.93999958,12.67000008,11.56999969,11.72999954,15.54315788
10,Armenia,13.57000017,13.01000023,13.42499972,22.05999995,13.03999996,9.81000042,22.96999931,18.44000053,19.01000023,18.44000053,17.29999924,16.18000031,17.5,18.26000023,17.62000084,17.70000076,13.21000004,12.19999981,12.18000031,16.10131593
89,Greece,10.35000038,9.840000153,10.63000011,10.06999969,8.909999847,8.350000381,7.659999847,9.550000191,12.72000027,17.96999931,24.72999954,27.69000053,26.70999908,24.97999954,23.51000023,21.40999985,19.18000031,17.04000092,15.89999962,16.16842104
70,Spain,11.14999962,11.27999973,11.09000015,9.149999619,8.449999809,8.229999542,11.25,17.86000061,19.86000061,21.38999939,24.79000092,26.09000015,24.44000053,22.05999947,19.63999939,17.21999931,15.25,14.10000038,15.52999973,16.25421047
214,Serbia,13.80000019,15.19999981,18.5,20.85000038,20.85000038,18.05999947,13.69999981,16.13999939,19.21999931,22.96999931,24,22.14999962,19.21999931,17.65999985,15.26000023,13.47999954,12.72999954,10.39000034,9.010000229,17.00999983
162,Montenegro,13.19500017,19.49999953,15.55999995,30.30999947,19.31500054,19.39999962,17.14999962,19.09000015,19.64999962,19.76000023,19.80999947,19.59000015,18.04999924,17.54999924,17.72999954,16.07999992,15.18999958,15.13000011,17.87999916,18.41789449
33,Botswana,21.37999964,23.79999924,18.71999931,25.16499997,17.78000069,18.84000016,26.30499935,16.17000008,17.86000061,18.68000031,19.50500012,22.08500004,19.28999997,20.27499962,20.83500004,20.88000012,20.72499991,20.09000015,21.02000046,20.49499999
196,West Bank and Gaza,27.45999908,23,23.20999908,20.02000046,19.01000023,18.28000069,22.90999985,20.45000076,21.42000008,17.60000038,19.20000076,19.88999939,20.53000069,23,23.94000053,25.68000031,26.26000023,25.34000015,25.88999939,22.26789485
56,Djibouti,30.375,27.65500069,26.32999992,24.57000065,23.67500019,22.41000081,21.21000004,20.4800005,22.3000002,19.51000023,20.49500084,20.96500016,21.57000065,22.93500042,23.9800005,26.05999947,25.23999977,25.44000054,25.11499977,23.70078975
141,Lesotho,16.41500026,30.24499893,38.43000031,39.36000061,11.14500046,32.10499954,35.45999908,24.25999928,25.49500084,29.53999996,20.53000021,24.57999992,14.77499956,27.06000042,24.85499955,17.34499979,15.9800005,16.87999916,18.78499985,24.3813157
263,South Africa,33.29000092,32.31000137,29.45000076,29.12000084,28.34000015,26.54000092,19.51000023,20.51000023,23.18000031,21.42000008,21.79000092,22.04000092,22.61000061,22.87000084,24.02000046,23.98999977,24.21999931,25.54000092,24.34000015,25.00473735
24,Bosnia and Herzegovina,30.375,27.65500069,26.32999992,29.71500016,31.11000061,28.97999954,23.40999985,24.06999969,27.30999947,27.57999992,28.01000023,27.48999977,27.52000046,27.69000053,25.40999985,20.53000069,18.39999962,15.68999958,15.86999989,25.42868423
224,Eswatini,32.61500073,34.5,33.30500031,33.22000027,29.72500038,28.23999977,21.46000004,22.28999996,25.24499989,24.5,24.90000058,24.76500035,25.06500054,25.28000068,22.71999931,22.26000023,21.30999946,20.61500025,20.10500002,25.90105278
157,North Macedonia,31.94000053,36.68999863,37.15999985,37.31999969,4.510000229,35.22999954,33.93000031,32.34999847,33.13000107,31.5,31.20000076,29.13999939,28.37999916,26.43000031,24.29999924,22.80999947,21.20000076,17.38999939,16.54999924,27.95578927
261,Kosovo,55,49.70000076,39.70000076,41.40000153,44.90000153,46.29999924,47.5,45.40000153,30.22000027,29.53999996,30.87999916,29.77000046,35.25999832,32.84000015,27.48999977,30.34000015,27.76000023,25.06999969,25.45999908,36.55421066
