,Country Name,ControlofCorruption,PoliticalStability,GovernmentEffectiveness,RegulatoryQuality,RuleofLaw,VoiceandAccountability,GDP per capita,GDP growth,debt index,Inflation rate,fiscal balance,trade index,unemployment,School enrollment,Life expectancy,Intentional homicides,gini index,得分
101,Kazakhstan,-0.09111377894783829,0.06476137093435835,-0.05124309259202325,-0.029573851635936375,-0.08742559688854568,-0.10682393125166484,0.029782418349359564,0.05570188600682932,0.1295418730391399,0.07222179388989326,0.024748128147299434,0.15221062552095133,0.09571687766147066,0.08472531605017326,0.0863543903219652,0.08277477388935434,0.09563024005953459,0.31268255418049284
106,Kenya,-0.09926450336794883,-0.14402633356444514,-0.060777040553797075,-0.02784899963982679,-0.09437240410081497,-0.027633008940965858,0.0032254206178850635,0.003920783934346486,0.08767039054490236,0.048074478425703136,-0.03935884529822602,0.0685519807003637,0.09571687766147066,0.006436153852245437,0.07670884554691748,0.09752026871189817,0.07872815111877965,0.2586265198205311
30,"Korea, Rep.",0.039564441911361735,0.043505961068330226,0.09783738037084079,0.07291714186067143,0.08120818488613636,0.06426916558322676,0.07517924904391035,0.05085725452610519,0.10575993820454725,0.1044359332277896,0.03323230121295849,0.0424442871271309,0.09319673717714945,0.2089996483214482,0.1023193022467955,0.10137602383176687,0.10230211727299049,0.6261726072183396
72,Kosovo,-0.060279174106409324,0.10459598879927147,-0.02255201983897012,0.0032431141784264837,-0.05920099761095194,-0.030689522798381677,0.01044195919144417,0.07779081415325458,0.08767039054490236,0.09289177200749812,0.0007880090565864272,0.0847396680481372,0.0,0.07851486326061625,0.09958484541495351,0.09148457617403509,0.09651982368799537,0.396059765681121
114,Kyrgyz Republic,-0.11449035950338003,-0.05862915091960706,-0.07817638295296273,-0.03520522570867073,-0.13050939607515552,-0.1067754657744822,0.0034028707640790185,0.14181389698402017,0.08503838906843053,0.05263786976404924,0.03880350228969613,0.07898796178755559,0.09518377035408004,0.09381144240825522,0.0880802164741627,0.0888875473089536,0.10230211727299049,0.23000023100668462
111,Lao PDR,-0.1120582307042886,0.0017854409563971651,-0.08695282461663632,-0.11414397983889506,-0.08249880296597949,-0.16719412654130603,0.0031255621083487836,0.13207934597549995,0.08767039054490236,0.09746019067975988,-0.037470400932498496,0.06816244404306414,0.08842300921399308,0.02671880801276908,0.08055496792320052,0.0876108024843107,0.10230211727299049,0.22515348498978968
33,Latvia,0.021384190657650255,0.021032007601536784,0.051180622468671874,0.0970844881615105,0.07335841577757972,0.07636151823115314,0.05798420048872327,-0.054843076404537235,0.08767039054490236,0.0768325952003317,-0.06309716274288368,0.07476134813465934,0.09571687766147066,0.14529288187709136,0.0931864524429313,0.09873534502484844,0.10230211727299049,0.5901968335462519
44,Lesotho,0.005748197984385619,-0.021160982091963047,-0.04538878727612458,-0.06731676741622741,-0.023250362190363087,-0.006476687059968664,0.0031184521725152116,0.0932082985995754,0.08767039054490236,0.08926898222675632,0.07171338010694303,0.05412256341547832,0.02917547582540846,0.012266629182871212,0.05605893858987834,0.035996398655897266,0.05849012357129673,0.3859676719880056
31,Lithuania,0.01045749958395693,0.07717612676743167,0.054944973566951584,0.10469846875618939,0.06455262378684211,0.08309705387186998,0.05262440763076244,0.0441297859872106,0.11991198919883385,0.08871114896082127,-0.06593438485578876,0.06898568613673377,0.09571687766147066,0.1721606023859651,0.09240498178020569,0.08651807310980571,0.10230211727299049,0.5951385337324969
7,Luxembourg,0.18184237809992843,0.15625481174351508,0.15819630815323768,0.16656823129215367,0.1688650783502027,0.15115886180056634,0.42403112031594115,-0.005066781860652086,0.08767039054490236,0.1044359332277896,0.06790751652431554,0.05923068830206646,0.09571687766147066,0.02129761705225714,0.10363430708276462,0.10000620889012206,0.10230211727299049,0.9008565887591802
76,Madagascar,-0.02478459793828388,-0.04850460980860032,-0.0670907814823676,-0.037532172697635625,-0.0430014878378471,-0.03189801191157182,0.0018409942102917494,0.11330493716976271,0.08767039054490236,0.09303482427475036,-0.034752522050406236,0.051037003749745485,0.09101584613621475,0.006578377689326389,0.07996177206657072,0.0876108024843107,0.09207190554569145,0.3390374016779262
87,Malawi,-0.04142989912733468,-0.006311481939809943,-0.05758137346345351,-0.054501623471098146,-0.011132062133516895,-0.024123031919155782,0.001348967379401768,0.12895386271613088,0.11404600315733986,0.09458426426965774,-0.05897303688470087,0.05708212198549951,0.09250612166772773,0.003923930638685577,0.0702621834173832,0.09287272813240983,0.10052295001606892,0.35713740675234756
39,Malaysia,-0.008409170273618548,0.01121755664587033,0.10461205947542816,0.028813494817106447,0.023336858687594608,-0.05508071354273149,0.029378778189436364,0.08155718047524496,0.09380511367735433,0.10326628439871006,-0.0686647193278355,0.08786174151910976,0.09406909327608254,0.06714041835612655,0.0955418489257326,0.09904446058800143,0.07783856749031885,0.5046373247571466
74,Maldives,-0.07616122926509455,-0.01699429359702182,-0.02105723252848803,-0.03755216950879926,-0.016209588499986494,-0.029460971905989307,0.023743951284142903,0.1601063389757203,0.10366819273920809,0.08575089261463772,-0.20015875079450918,0.06384460299275255,0.09571687766147066,0.022453357143565496,0.09849238710198453,0.10034626543343396,0.10230211727299049,0.3528556387215369
91,Mali,-0.04991857242657553,0.021702810605370694,-0.07751970863977076,-0.04260942724681793,-0.030150550395218197,0.019805732125237428,0.00238078248008771,0.08056763127149094,0.08767039054490236,0.09336790174013339,-0.03986666345785717,0.08633131137877545,0.09571687766147066,0.01081678290314584,0.0711461867872415,0.0876108024843107,0.10230211727299049,0.36430362936441074
27,Malta,0.09173593030563412,0.13157932408408074,0.1243858847174849,0.12075226509439368,0.15228553422017713,0.12222518082502287,0.0781893685464518,0.06457353215976015,0.08767039054490236,0.1044359332277896,-0.083288559065246,0.07938036367556514,0.09571687766147066,0.06509021335317838,0.10247308563477102,0.10032963836924062,0.09785419913068656,0.7618349790570854
