,Country Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
141,Nicaragua,-0.489535064,-0.470480889,-0.346080571,-0.445305258,-0.426474214,-0.450823009,-0.421554148,-0.435356438,-0.302378356,-0.353553355,-0.310052246,-0.308052003,-0.408892065,-0.400962591,-0.518320739,-0.680155218,-0.713678002,-0.69773221,-0.664049983
143,Netherlands,1.819209218,1.718166828,1.765661716,1.654107094,1.682605624,1.800438523,1.775118947,1.697055578,1.729081273,1.804837584,1.745505095,1.760917544,1.7631253,1.794146419,1.973211288,2.04545331,2.01860261,1.859692931,1.758723021
144,Norway,1.220713973,1.307568908,1.439240694,1.478502393,1.220952749,1.329770327,1.372900724,1.464951038,1.511984587,1.602969527,1.539739251,1.657411098,1.640582204,1.602116466,1.69484961,1.811427236,1.789726734,1.802645683,1.703167439
149,Pakistan,-0.877513707,-0.827369988,-1.049112082,-0.641119778,-0.479762465,-0.537263751,-0.599021852,-0.584045112,-0.613358259,-0.647816777,-0.722233474,-0.70500499,-0.688540936,-0.629328847,-0.648122251,-0.596368492,-0.641257346,-0.659801245,-0.732577682
150,Panama,0.520487428,0.337754071,0.259365588,0.159857556,0.313156545,0.396069229,0.705149293,0.396906674,0.472236633,0.534382701,0.468524963,0.447597444,0.476986915,0.460751683,0.477356136,0.4370372,0.395284534,0.392861158,0.334789246
152,Peru,-0.03976579,0.114225753,0.204360604,0.007082981,0.074825414,0.238475114,0.320967674,0.36664179,0.392820895,0.404832929,0.436642319,0.406301677,0.47424823,0.452517569,0.478016019,0.363177478,0.453319073,0.53190726,0.485563755
153,Philippines,-0.157630756,-0.109684803,-0.369468063,-0.215828404,-0.19207485,-0.126927033,-0.079146676,-0.112535633,-0.215251356,-0.1609696,0.040504601,0.023147568,0.077303529,0.070757523,0.122843675,0.140730426,0.04082197,0.114578158,0.127725735
155,Poland,0.650061429,0.694821358,0.75869143,0.812517762,0.701598585,0.768656671,0.844261587,0.976622403,1.023158789,0.958582044,0.996395767,1.05261457,1.063315392,0.965730309,0.914959908,0.815237224,0.882684767,1.021948099,0.861159921
158,Portugal,1.247205257,1.222377777,1.187247157,1.279269099,1.064929008,1.081407785,1.100550771,0.98944813,0.717936516,0.62163049,0.821372986,0.798301339,0.745933354,0.952535808,0.840800703,0.90679121,0.883467257,0.967999637,0.834571183
159,Paraguay,-0.583924294,-0.761302412,-0.7526384,-0.864246666,-0.702513158,-0.583475471,-0.49169004,-0.409247994,-0.361598462,-0.32660228,-0.261282653,-0.24729614,-0.205342337,-0.188118786,-0.219886422,-0.233266383,-0.077282384,-0.123482503,-0.125313103
206,West Bank and Gaza,-0.991329432,-1.024316311,-0.637341201,-1.060214877,-1.015352607,-1.199777246,-1.120842099,-0.209515676,0.213046864,0.199400276,0.072572045,0.119205616,0.205778599,0.099115342,0.060603276,0.020753503,0.016845264,0.03168847,0.078049771
162,Romania,0.045701791,-0.051850341,0.180780634,0.242886126,0.441958904,0.506391943,0.597521305,0.617714942,0.67256701,0.687459826,0.564533114,0.634414732,0.600805342,0.581416547,0.575496197,0.445294321,0.417061269,0.459240168,0.360423952
163,Russian Federation,-0.237842888,-0.148958758,-0.100426845,-0.124243185,-0.388349891,-0.255605638,-0.349167258,-0.288328469,-0.310507625,-0.311618179,-0.346864879,-0.357476294,-0.402516544,-0.559952319,-0.432721496,-0.510121763,-0.548351645,-0.464095473,-0.468022496
164,Rwanda,-0.945764959,-0.860016048,-0.680962741,-1.00175786,-0.685272574,-0.691658378,-0.532337666,-0.335741609,-0.239782363,-0.18134591,-0.12608774,-0.030156894,0.185563326,0.163695201,0.021944391,0.097669929,0.0470598,0.001364692,0.012688398
168,Senegal,-0.271161288,-0.308505297,-0.323487252,-0.260493904,-0.368648618,-0.404348582,-0.347913265,-0.324280888,-0.317569882,-0.245334327,-0.109142281,-0.073225945,-0.26208818,-0.20640099,-0.200520143,-0.178597897,-0.138930887,-0.163330793,-0.281065971
172,El Salvador,-0.169806421,-0.24624534,0.000375591,-0.257205307,-0.073802739,0.087128989,0.150920913,0.283810049,0.337437302,0.403908849,0.22834833,0.227205575,0.222213238,0.084750853,-0.039981022,-0.154422417,-0.003857587,-0.021172982,-0.070105426
209,Serbia,-0.638883829,-0.611243188,-0.467083603,-0.623985469,-0.530395031,-0.437243164,-0.386879176,-0.182950586,-0.065657973,-0.016896952,-0.070326254,-0.0626247,0.181434169,0.151395857,0.034261219,-0.032494158,0.111153185,0.1117725,0.094855107
177,Slovak Republic,0.903905571,0.91302371,1.083422542,1.126772285,1.084782243,0.974188089,1.078327537,1.048043728,0.999186158,0.999639213,1.040906668,0.92778039,0.885451794,0.784459472,0.885478973,0.821869314,0.806757152,1.005047917,0.78571862
178,Slovenia,0.851863027,0.881739914,0.844685614,0.883193433,0.794790149,0.800101042,0.847147286,0.913787246,0.759355605,0.69279635,0.625475347,0.624960363,0.657770276,0.622256517,0.636555076,0.576206565,0.652155876,1.007107973,0.92386055
