,Country Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,平均值
54,Iceland,103.4785425,96.10041864,93.59724378,92.94355475,99.14110122,98.08960451,87.93138705,80.7040593,87.30333542,84.89106944,80.08909021,76.29219535,79.54230303,88.06882301,86.41746652,85.50117863,82.67738265,83.54713456,80.20430782,87.71158939
22,China,92.11166635,92.93084125,90.76772409,88.44255469,89.47295338,88.54620904,83.81236263,91.09617167,82.05059399,79.04874299,79.75523623,80.64771598,82.9487988,92.53344984,92.32795521,87.29397864,84.6240051,85.74895269,91.62078166,87.14635233
58,Jordan,97.54547208,88.38058327,85.40881808,88.46805397,89.65749445,92.14370015,118.1456519,124.3922444,85.72473901,78.81172359,83.6874966,77.88197482,74.81339805,79.28900117,71.87079476,73.54866252,78.44572941,75.62524915,75.98175953,86.30644984
91,Philippines,91.98845174,95.11153567,92.02100124,92.29576897,90.59295896,88.50836546,77.83823294,83.20042232,81.16541669,75.11144806,74.96062186,73.519289,76.75187217,82.16603765,82.95317295,81.27652364,78.25050446,79.15322693,82.02161155,83.09928749
65,Lesotho,101.4142826,94.68136911,88.22879475,86.73865714,84.30635859,81.78041252,74.99744355,81.94029471,77.60036331,74.20910367,77.49089699,76.63719228,78.50530387,85.39802057,88.22333032,82.60006681,78.7531913,78.61149222,78.64114828,82.67145908
95,West Bank and Gaza,101.4287021,94.63929656,91.46250063,81.90521103,77.20056277,80.16406907,70.39287273,80.42511736,79.90627205,75.53687251,74.66367853,75.13996146,78.1209865,85.55664373,88.27522198,84.88373662,79.12056186,80.99691816,84.02431818,82.30755283
44,Guinea-Bissau,88.98012435,61.53095663,76.06169644,69.06928744,75.24065659,68.00295746,69.18558723,81.02122758,80.67872705,76.36361225,77.5338359,75.09076899,77.61379695,90.33968471,97.70559791,99.68878012,98.18130158,98.88554157,97.3098748,82.0254745
67,Luxembourg,100.3951193,94.70325703,89.72408886,88.91221581,85.84465066,85.15535139,82.07575403,82.90308886,79.77488031,77.90731105,75.34776834,75.01705656,73.4594232,75.74993753,73.77014629,72.83363701,71.18666993,70.04589933,70.34010973,80.27086133
70,Moldova,100.2498017,98.81424372,92.93762571,85.93547582,82.19058124,81.2629223,76.57467679,74.24782197,75.15995737,73.629551,72.13453474,71.04158724,68.47160734,72.39673133,74.42871657,74.33987828,71.5997053,71.17428726,81.48528847,78.84605232
71,Madagascar,86.42793527,85.33388203,80.95930666,75.05315666,73.96757619,73.79903912,70.7217945,73.87268042,77.52443758,79.99792701,80.26645591,79.64288329,86.2614132,89.14861063,86.16275082,77.4746837,67.08503679,66.13566232,63.78483785,77.55895105
10,Bangladesh,102.3804496,92.34254834,86.53191242,81.55326077,76.55328657,68.90673709,59.72770003,68.10421522,62.25324838,57.57450194,62.45419658,62.08863984,61.96190956,69.34904933,70.41589747,66.74242086,63.61474615,65.80268832,68.33197735,70.87838873
62,"Korea, Rep.",92.0722567,88.51957927,85.31032006,77.45858368,70.40444061,65.94362332,58.81489765,61.31065089,56.82242124,51.05174842,50.19474083,51.85720989,52.72107905,59.02676024,59.61550849,59.40316948,56.3331208,54.0062852,56.04735537,63.52177638
88,Pakistan,77.41587292,72.42728379,69.05315944,61.39677224,57.18262413,53.51936132,47.07693402,52.94646694,52.83135959,50.45370633,48.45622872,46.27624777,48.02084764,49.82010906,52.95781056,52.5416544,52.0959501,54.09782278,56.6158333,55.53610763
