,Country Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,平均值
50,Indonesia,11.90011757,6.757317194,6.064059885,10.45319842,13.1086721,6.406562813,10.22666455,4.38641555,5.134204008,5.35604779,4.279499996,6.412513302,6.394925408,6.363121131,3.525805157,3.80879807,3.198346416,3.03058665,1.920968006,6.248832843
25,Costa Rica,9.167520485,9.447580916,12.31481502,13.79829491,11.47059681,9.357244564,13.42446355,7.842701677,5.662757084,4.87799831,4.495453144,5.231336142,4.519200985,0.801982005,-0.017478851,1.62590693,2.221114615,2.096046353,0.724911478,6.266444533
61,Kyrgyz Republic,2.134209863,2.974612952,4.110650847,4.338673918,5.552123332,10.23010327,24.52010242,6.836562481,7.967722256,16.63632627,2.768442365,6.613752024,7.534247298,6.50331839,0.388838297,3.175309864,1.542661452,1.133622577,6.325422963,6.383510676
105,Eswatini,12.01971547,7.29,3.445335073,4.774004046,5.304639463,8.076088279,12.65746019,7.448234234,4.509236918,6.107427146,8.939646828,5.621306235,5.681348858,4.951244937,7.847274591,6.221375289,4.815061675,2.598016203,3.339223878,6.402454701
51,India,4.297152039,3.805858995,3.767251735,4.24634362,5.796523376,6.372881356,8.349267049,10.88235294,11.98938992,8.911793365,9.478996914,10.01787847,6.665656719,4.906973441,4.948216341,3.328173375,3.938826467,3.729505735,6.623436776,6.424025191
18,Botswana,8.032796625,9.189902656,6.945703637,8.610225285,11.55521879,7.080998472,12.70218839,8.027297031,6.948876587,8.459872334,7.536902611,5.884607071,4.402253092,3.062031696,2.814957914,3.308280768,3.238015589,2.772864429,1.890359168,6.445439587
5,Azerbaijan,2.77116472,2.23386493,6.708930428,9.679507319,8.328924829,16.69975496,20.84908718,1.45704836,5.726872247,7.858333333,1.066213397,2.415717453,1.373441815,4.027685737,12.44337486,12.93591842,2.268546904,2.610571828,2.75980947,6.537619378
111,Uganda,-0.287508512,8.680476516,3.72128744,8.448726423,7.310676136,6.138510833,12.05085555,13.01725619,3.976552885,16.56434962,12.67903772,4.905208757,3.07570669,5.589686063,5.706375046,5.209717059,2.61601191,2.867588034,3.313322895,6.609675645
10,Bangladesh,3.332564933,5.668707734,7.587536385,7.046618162,6.765261171,9.106984969,8.901944895,5.423472362,8.126676392,11.39516516,6.217504221,7.530406409,6.991638892,6.19428023,5.513525727,5.702070157,5.543621395,5.591996399,5.691074747,6.754265807
43,"Gambia, The",8.609124744,17.03286654,14.20674328,4.838621775,2.056503424,5.369134738,4.443654909,4.561506877,5.049680759,4.795882662,4.254321998,5.699129896,5.947999357,6.808454946,7.228792721,8.034189745,6.520968239,7.115676256,5.931276366,6.763396275
98,Rwanda,1.992585425,7.44970014,12.25071029,9.014089181,8.882826548,9.080722059,15.43821387,12.94439784,-0.246128693,3.080170692,10.27101823,5.92426868,2.354490528,2.528502842,7.17434302,8.279536723,-0.31121016,3.34787655,9.850399023,6.805605936
85,Nicaragua,3.750174658,5.302387732,8.470210636,9.599099861,9.140199668,11.12693474,19.82620313,3.687001605,5.455134259,8.082387981,7.193550533,7.135467853,6.035968618,3.997379967,3.523173176,3.850671663,4.94723728,5.376289908,3.681813416,6.851646668
110,Tanzania,5.317833661,5.303566215,4.735801439,5.034570093,7.250972621,7.02551437,10.27839376,12.14222787,6.200155956,12.69096947,16.00109385,7.870723646,6.13161433,5.58816953,5.174766293,5.318716052,3.494458489,3.46428058,3.290290628,6.963900992
117,Vietnam,3.830828382,3.234648173,7.754947487,8.284572431,7.418017151,8.344448898,23.11544835,6.7169827,9.207466488,18.67773228,9.094703396,6.592674759,4.084554466,0.631200905,2.66824817,3.520256888,3.539628059,2.795823675,3.220934367,6.985953528
65,Lesotho,33.81257834,6.629163571,5.023420686,3.437884231,6.072718797,8.01243669,10.71566613,7.305851166,3.461525866,5.036630521,6.051436621,4.865118995,5.37028961,3.218445137,6.596504907,4.447699374,4.751803016,5.187083592,4.978096763,7.103913369
101,Serbia,19.49083216,9.876178897,11.02636272,16.11998065,11.724023,6.391706444,12.41098678,8.116950922,6.142553602,11.13739763,7.330385896,7.694263629,2.082447939,1.39235822,1.122313974,3.131062486,1.959840763,1.849229845,1.575532901,7.398653077
79,Mozambique,4.304044621,4.336041516,6.795492409,6.427552781,13.24508791,8.489486755,14.5028053,3.788613309,12.42554217,11.16660561,2.60245457,4.261352509,2.559748758,3.550759674,17.41804182,15.11320739,3.9113344,2.781106312,3.141691294,7.411629953
70,Moldova,5.301243903,11.74607921,12.52427684,11.95918372,12.77775578,12.36716684,12.78304726,-0.062718597,7.483850864,7.687251034,4.546334274,4.597878974,5.088785546,9.676240331,6.35930898,6.570229975,3.045053973,4.837783514,3.765971222,7.529195981
64,Sri Lanka,9.55103167,6.314637871,7.57592583,11.6396861,10.02018361,15.84211149,22.56449553,3.464963221,6.217648893,6.716768436,7.542913732,6.908450348,3.179002282,3.768367831,3.958888466,7.704137679,2.135037737,3.528393582,6.153945084,7.62034681
59,Kazakhstan,5.836924521,6.438218101,6.88205439,7.579999291,8.721693861,10.84683621,17.13989978,7.316078583,7.400463567,8.424887619,5.09791485,5.846409173,6.706578291,6.665776115,14.54602379,7.440004373,6.019130966,5.245476796,6.749001838,7.942282743
30,Dominican Republic,5.223367698,27.44971274,51.46085983,4.190202605,7.572805239,6.143566552,10.6446211,1.442151318,6.329932201,5.796768092,3.694497079,4.830950967,2.998642261,0.836746347,1.614166072,3.279556947,3.56443426,1.81060377,3.781031799,8.034979836
6,Burundi,-1.365680053,10.64746457,8.176429375,13.25206992,2.745420002,8.412062858,24.40695104,10.55543553,6.493265915,9.59216606,18.16104531,7.937958075,4.405352342,5.544688913,5.557689614,16.0525353,-2.814698077,-0.686772171,7.321106434,8.12602584
108,Tajikistan,12.24998478,16.3034912,7.141965087,7.091932441,10.01086519,13.14912471,20.47052191,6.448234811,6.445314408,12.43154904,5.83116601,5.009646453,6.104427651,5.714559496,6.004580823,5.653307546,3.055323947,3.142745429,3.960730504,8.222077444
88,Pakistan,3.290344726,2.914134701,7.444624693,9.06332737,7.921084401,7.598684411,20.28612109,13.64776506,12.93887056,11.91609271,9.682351861,7.692156119,7.189384028,2.529328173,3.765119164,4.08537368,5.078057259,10.5783618,9.739993139,8.282167102
78,Mongolia,0.917074687,5.128994994,8.241154494,12.71656741,5.095166617,9.630963096,27.95566502,7.619505935,10.04620659,8.411214953,14.33033483,10.49065676,12.25398081,5.735682819,0.733272227,4.301431053,6.824247901,7.301069536,3.796040261,8.501538421
57,Jamaica,7.076350093,10.08695652,13.55450237,15.05286589,8.561064087,9.244820673,22.0228385,9.592245989,12.610552,7.555856466,6.873977087,9.341500766,8.274078862,3.691542289,2.351021975,4.37839865,3.736638822,3.905100009,5.226777793,8.586162571
71,Madagascar,16.49852553,-1.704004796,13.9558018,18.36382465,10.76563716,10.28796632,9.296508394,8.954218024,9.247321736,9.482540486,5.713844342,5.826429445,6.080408111,7.404191742,6.035758582,8.609050754,8.594229589,5.610514415,4.201793122,8.590766285
