,Country Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,平均值
109,Tunisia,1.322557148,4.702399533,6.235790722,3.486545543,5.244099832,6.709520975,4.237781475,3.043450124,2.971132751,-2.046633895,4.216677115,2.429930964,3.090328031,0.967496905,1.118015189,2.244345087,2.590366637,1.503427858,-8.621135487,2.391899816
71,Madagascar,-12.4079711,9.784892121,5.257003621,4.755845097,5.39850845,5.710564197,6.712632542,-3.978708613,0.619239746,1.578427051,3.011148115,2.300376232,3.339203113,3.132298073,3.993146064,3.933307595,3.194356515,4.41123213,-7.137671622,2.295148912
77,Montenegro,1.903936733,2.482659229,4.426050717,4.180604509,8.56641803,6.810150125,7.222752592,-5.795096995,2.734331082,3.228451021,-2.723790771,3.548979912,1.783698581,3.390381397,2.949280321,4.716465276,5.077888811,4.062944992,-15.30689376,2.276800621
26,Cyprus,3.722956499,2.623286123,5.026343926,4.853003838,4.713828666,5.098068453,3.646811991,-2.015262359,2.283544997,0.416712763,-3.447381424,-6.587482257,-1.776061912,3.418923188,6.573580202,5.733476139,5.647858201,5.529428549,-4.372474186,2.162587442
49,Hungary,4.741286546,4.074249746,5.004620692,4.29427761,3.94606688,0.277372772,1.003943029,-6.597867219,1.076254043,1.866837475,-1.250226023,1.802522101,4.232209806,3.707315979,2.201001893,4.271976016,5.362332259,4.85779236,-4.547263823,2.122352744
119,South Africa,3.700374404,2.949075468,4.554559907,5.277051973,5.603806459,5.360474054,3.191043886,-1.538089135,3.039732881,3.168556279,2.396232385,2.485468008,1.413826452,1.321862237,0.664552308,1.157946952,1.522329387,0.303453235,-6.342471148,2.117357157
65,Lesotho,0.723835961,4.559776811,1.692374206,3.466122481,4.230094854,4.187914418,5.522028201,-1.255514626,5.266280653,4.614252238,6.334821701,1.792531445,1.710544004,3.127557724,3.605400048,-3.138174923,0.071538723,0.92750332,-8.356395734,2.056973237
16,Brazil,3.053461859,1.140828998,5.759964637,3.202132061,3.961988711,6.069870607,5.094195447,-0.125812002,7.528225818,3.974423079,1.921175986,3.004822669,0.50395574,-3.545763393,-3.275916908,1.322869054,1.783666762,1.220777824,-3.878676334,2.037694243
103,Slovenia,3.505598057,2.960260286,4.359192778,3.797972642,5.746396901,6.980160755,3.509841517,-7.548437791,1.343748472,0.861327733,-2.639438757,-1.029282772,2.768158831,2.210081607,3.191852518,4.815380632,4.454365747,3.451079244,-4.321369905,2.0219415
104,Sweden,2.196921062,2.30981059,4.336856154,2.85880324,4.662773552,3.439221776,-0.450559257,-4.339790575,5.952107008,3.195333235,-0.588304569,1.187775716,2.657798275,4.489281588,2.070593151,2.567924525,1.950022846,1.986195874,-2.170213179,2.016450053
